id,writer_reference_id,provider,model,rouge1_fmeasure,rouge2_fmeasure,rougeL_fmeasure,meteor,bertscore_precision,bertscore_recall,bertscore_f1
9e58291d3d234e4eb2ba38f90326eca3,1,openai,text-davinci-002,0.4347826086956522,0.08955223880597013,0.2608695652173913,0.16129032258064516,0.9020803570747375,0.9120550155639648,0.9070402979850769
9e58291d3d234e4eb2ba38f90326eca3,2,openai,text-davinci-002,0.35000000000000003,0.07692307692307693,0.17500000000000002,0.1380042462845011,0.8894348740577698,0.8666017651557922,0.8778698444366455
9e58291d3d234e4eb2ba38f90326eca3,3,openai,text-davinci-002,0.4,0.17647058823529413,0.3142857142857143,0.2378511857615431,0.9057155251502991,0.8881994485855103,0.8968719840049744
9ff67e17a61f4b98ba99f986aea9b37c,1,openai,text-davinci-002,0.36666666666666664,0.17241379310344826,0.30000000000000004,0.2373350361856109,0.8915352821350098,0.8949522972106934,0.8932405114173889
9ff67e17a61f4b98ba99f986aea9b37c,2,openai,text-davinci-002,0.3492063492063492,0.06557377049180328,0.19047619047619047,0.1505016722408027,0.8698988556861877,0.8723534941673279,0.8711243867874146
9ff67e17a61f4b98ba99f986aea9b37c,3,openai,text-davinci-002,0.3636363636363636,0.08,0.2597402597402597,0.12415349887133183,0.909731388092041,0.8968809247016907,0.9032604694366455
a23c8027fce646de9c068bbf1d759c36,1,openai,text-davinci-002,0.44705882352941173,0.12048192771084336,0.23529411764705882,0.17819706498951784,0.9070011377334595,0.881644606590271,0.8941431045532227
a23c8027fce646de9c068bbf1d759c36,2,openai,text-davinci-002,0.2471910112359551,0.02298850574712644,0.1348314606741573,0.12242151305743201,0.8802990317344666,0.8535999655723572,0.8667439818382263
a23c8027fce646de9c068bbf1d759c36,3,openai,text-davinci-002,0.3058823529411765,0.0,0.21176470588235297,0.12820512820512822,0.887172520160675,0.8718469142913818,0.8794429898262024
a23c8027fce646de9c068bbf1d759c36,4,openai,text-davinci-002,0.4634146341463415,0.1,0.2682926829268293,0.2362405867696873,0.9214189648628235,0.9010823369026184,0.9111371636390686
a7d2b321390e4874bbbfc95f9ec862f9,1,openai,text-davinci-002,0.5813953488372093,0.3333333333333333,0.5116279069767442,0.424950981290429,0.9099527597427368,0.9127283096313477,0.9113384485244751
a7d2b321390e4874bbbfc95f9ec862f9,2,openai,text-davinci-002,0.2528735632183908,0.07058823529411763,0.18390804597701146,0.11727078891257994,0.8782042860984802,0.8845217227935791,0.8813517093658447
a7d2b321390e4874bbbfc95f9ec862f9,3,openai,text-davinci-002,0.4444444444444445,0.2278481012658228,0.39506172839506165,0.24920634920634924,0.9056594371795654,0.9083764553070068,0.9070159196853638
a7d2b321390e4874bbbfc95f9ec862f9,4,openai,text-davinci-002,0.44705882352941173,0.14457831325301204,0.3764705882352941,0.22890899949723476,0.8984178900718689,0.8965756893157959,0.8974958062171936
acdd4f4f718740f3806bf0e30d038b66,1,openai,text-davinci-002,0.4123711340206186,0.14736842105263157,0.30927835051546393,0.2504166500765043,0.907375693321228,0.8961374163627625,0.9017215371131897
acdd4f4f718740f3806bf0e30d038b66,2,openai,text-davinci-002,0.38554216867469876,0.19753086419753088,0.24096385542168672,0.23850591372912797,0.8859737515449524,0.9027102589607239,0.8942636847496033
acdd4f4f718740f3806bf0e30d038b66,3,openai,text-davinci-002,0.43564356435643564,0.24242424242424243,0.3960396039603961,0.31273439904961353,0.9236744046211243,0.9205080270767212,0.9220884442329407
b1ef36b906cc46f2901d438f650f4672,1,openai,text-davinci-002,0.2413793103448276,0.10526315789473684,0.15517241379310345,0.12684989429175475,0.8131896257400513,0.8573662042617798,0.8346937894821167
b1ef36b906cc46f2901d438f650f4672,2,openai,text-davinci-002,0.2184873949579832,0.06837606837606837,0.16806722689075632,0.14756944444444445,0.8289283514022827,0.8890303373336792,0.8579280376434326
b3168ab4857d4190ac3b2eb46d096f81,1,openai,text-davinci-002,0.45098039215686275,0.12,0.21568627450980393,0.2875259336099585,0.9043786525726318,0.901347815990448,0.902860701084137
b3168ab4857d4190ac3b2eb46d096f81,2,openai,text-davinci-002,0.4230769230769231,0.1568627450980392,0.2884615384615385,0.20904960707269152,0.906743049621582,0.900917649269104,0.9038209319114685
b6c205d481654a9887690b363229dba7,1,openai,text-davinci-002,0.28571428571428564,0.07317073170731707,0.16666666666666666,0.19604086845466157,0.83753502368927,0.8719189167022705,0.8543812036514282
b6c205d481654a9887690b363229dba7,2,openai,text-davinci-002,0.28260869565217395,0.13333333333333333,0.17391304347826086,0.18197048549226494,0.8650128245353699,0.856859564781189,0.8609169125556946
b6c205d481654a9887690b363229dba7,3,openai,text-davinci-002,0.20588235294117646,0.060606060606060615,0.1764705882352941,0.10638297872340426,0.8062357306480408,0.8568304777145386,0.8307635188102722
b799bf9fa6484454aa8e6558ad2e05fe,1,openai,text-davinci-002,0.45454545454545453,0.20930232558139536,0.3409090909090909,0.3018105996621621,0.932816743850708,0.9005950093269348,0.9164227247238159
b799bf9fa6484454aa8e6558ad2e05fe,2,openai,text-davinci-002,0.37999999999999995,0.2040816326530612,0.2,0.2637287770945013,0.8980985879898071,0.9032418727874756,0.900662899017334
b799bf9fa6484454aa8e6558ad2e05fe,3,openai,text-davinci-002,0.5747126436781609,0.2823529411764706,0.25287356321839083,0.3864078760200644,0.9211990833282471,0.901678204536438,0.9113340973854065
b799bf9fa6484454aa8e6558ad2e05fe,4,openai,text-davinci-002,0.4395604395604396,0.2247191011235955,0.28571428571428575,0.24603604730340045,0.8942399024963379,0.9075645208358765,0.9008529782295227
bd35a4e31c6a4123bc4f94e0cbf78981,1,openai,text-davinci-002,0.5210084033613446,0.25641025641025644,0.33613445378151263,0.39185849817975577,0.8948922157287598,0.8968919515609741,0.8958909511566162
bd35a4e31c6a4123bc4f94e0cbf78981,2,openai,text-davinci-002,0.5046728971962616,0.22857142857142854,0.411214953271028,0.4954580094497791,0.8916066884994507,0.9155051112174988,0.9033979177474976
bd35a4e31c6a4123bc4f94e0cbf78981,3,openai,text-davinci-002,0.4406779661016949,0.1724137931034483,0.23728813559322032,0.30085634303304515,0.8763189315795898,0.8899149894714355,0.8830646276473999
bd9969ecd80e4ee685dfac604074f285,1,openai,text-davinci-002,0.33027522935779813,0.07476635514018691,0.1834862385321101,0.14474158653846153,0.8994203805923462,0.8625361323356628,0.8805922269821167
bd9969ecd80e4ee685dfac604074f285,2,openai,text-davinci-002,0.2608695652173913,0.022222222222222227,0.13043478260869565,0.1233980582524272,0.8824266791343689,0.8644065856933594,0.8733236193656921
c346a0a6d6074573bcbe3a1c0bab1354,1,openai,text-davinci-002,0.3486238532110092,0.11214953271028036,0.23853211009174313,0.2483818770226537,0.8779785633087158,0.8979856967926025,0.8878694772720337
c346a0a6d6074573bcbe3a1c0bab1354,2,openai,text-davinci-002,0.23008849557522126,0.018018018018018018,0.1415929203539823,0.0998185117967332,0.8621232509613037,0.8786417245864868,0.8703041672706604
c346a0a6d6074573bcbe3a1c0bab1354,3,openai,text-davinci-002,0.2990654205607476,0.05714285714285714,0.22429906542056074,0.17911915940084958,0.8723387718200684,0.8825957179069519,0.8774372339248657
c49141df06f643f38cc7ea59635592bb,1,openai,text-davinci-002,0.2857142857142857,0.12195121951219513,0.23809523809523808,0.11251456980422941,0.9179806709289551,0.8761877417564392,0.8965974450111389
c49141df06f643f38cc7ea59635592bb,2,openai,text-davinci-002,0.48780487804878053,0.3,0.36585365853658536,0.32268215928346644,0.9463918209075928,0.8978105783462524,0.9214613437652588
c49141df06f643f38cc7ea59635592bb,3,openai,text-davinci-002,0.33766233766233766,0.08,0.20779220779220778,0.10752688172043011,0.9089308977127075,0.8881551027297974,0.89842289686203
c4a977ddeb9f42b38b5fad9d418a3637,1,openai,text-davinci-002,0.4155844155844156,0.15999999999999998,0.3376623376623376,0.258648581383773,0.9213051795959473,0.9214663505554199,0.9213857054710388
c4a977ddeb9f42b38b5fad9d418a3637,2,openai,text-davinci-002,0.23529411764705882,0.0,0.11764705882352941,0.06109979633401222,0.8859091997146606,0.872434139251709,0.8791200518608093
cf18e4a6728349f3afd5e1a2ca3f8a37,1,openai,text-davinci-002,0.2765957446808511,0.02173913043478261,0.1702127659574468,0.1193058568329718,0.8785276412963867,0.8942667245864868,0.88632732629776
cf18e4a6728349f3afd5e1a2ca3f8a37,2,openai,text-davinci-002,0.39215686274509803,0.14,0.27450980392156865,0.23686679174484052,0.8902859687805176,0.882132351398468,0.8861904740333557
cf18e4a6728349f3afd5e1a2ca3f8a37,3,openai,text-davinci-002,0.23300970873786409,0.0594059405940594,0.15533980582524268,0.14145141451414514,0.8687952756881714,0.8777666091918945,0.8732578754425049
e1bf92b382b44b7d8a012889c0b7e60e,1,openai,text-davinci-002,0.20202020202020204,0.041237113402061855,0.1616161616161616,0.0660377358490566,0.8902819752693176,0.8733330965042114,0.881726086139679
e1bf92b382b44b7d8a012889c0b7e60e,2,openai,text-davinci-002,0.3333333333333333,0.09090909090909091,0.24444444444444444,0.16110201358563805,0.8937274813652039,0.8879826664924622,0.8908458352088928
e399444828cc4d3c888daec393e94309,1,openai,text-davinci-002,0.44000000000000006,0.22448979591836737,0.24,0.29664003759398494,0.8831120729446411,0.8909551501274109,0.8870162963867188
e399444828cc4d3c888daec393e94309,2,openai,text-davinci-002,0.2828282828282829,0.08247422680412371,0.2424242424242424,0.1338432122370937,0.8756822943687439,0.8738503456115723,0.8747653365135193
e53a5dad7de549729c853216c64b9b44,1,openai,text-davinci-002,0.2162162162162162,0.0,0.16216216216216214,0.07936507936507937,0.8721894025802612,0.8566198348999023,0.8643345236778259
e53a5dad7de549729c853216c64b9b44,2,openai,text-davinci-002,0.1686746987951807,0.024691358024691357,0.14457831325301204,0.04873294346978557,0.870197594165802,0.8594025373458862,0.8647662997245789
e92a0e61638344b8aebea5964d19694c,1,openai,text-davinci-002,0.48543689320388356,0.0792079207920792,0.19417475728155337,0.23868873662581758,0.9066141843795776,0.8858585357666016,0.8961161971092224
e92a0e61638344b8aebea5964d19694c,2,openai,text-davinci-002,0.43956043956043955,0.08988764044943819,0.2857142857142857,0.2817520043571709,0.9192928671836853,0.9054564237594604,0.9123222231864929
e92a0e61638344b8aebea5964d19694c,3,openai,text-davinci-002,0.3010752688172043,0.0,0.15053763440860216,0.12999999999999995,0.8861815333366394,0.8765563368797302,0.8813426494598389
eaf927e02e984ee18ef7cf147a40245e,1,openai,text-davinci-002,0.449438202247191,0.20689655172413793,0.35955056179775285,0.3100754278039596,0.9142305850982666,0.8742015361785889,0.8937680721282959
eaf927e02e984ee18ef7cf147a40245e,2,openai,text-davinci-002,0.3023255813953488,0.11904761904761904,0.23255813953488375,0.17411863056284854,0.9000284671783447,0.8684476613998413,0.8839560747146606
eaf927e02e984ee18ef7cf147a40245e,3,openai,text-davinci-002,0.4175824175824176,0.11235955056179775,0.28571428571428575,0.21305132671867502,0.9156628847122192,0.908128559589386,0.9118801355361938
ef808d6c26924d8ca7f9ab88c54b12bd,1,openai,text-davinci-002,0.3106796116504854,0.09900990099009901,0.23300970873786406,0.23047329789926602,0.8874577879905701,0.8972378373146057,0.8923210501670837
ef808d6c26924d8ca7f9ab88c54b12bd,2,openai,text-davinci-002,0.37499999999999994,0.03636363636363636,0.21428571428571427,0.17307692307692307,0.8896526098251343,0.8815631866455078,0.8855894207954407
ef808d6c26924d8ca7f9ab88c54b12bd,3,openai,text-davinci-002,0.45378151260504196,0.08547008547008547,0.25210084033613445,0.273772512864494,0.8899644613265991,0.8762080669403076,0.8830326795578003
f1d84317501a4ba285f0e81384471f6e,1,openai,text-davinci-002,0.45333333333333337,0.2191780821917808,0.3466666666666667,0.28458302400395946,0.9217126965522766,0.8939691781997681,0.9076288938522339
f1d84317501a4ba285f0e81384471f6e,2,openai,text-davinci-002,0.463768115942029,0.17910447761194032,0.34782608695652173,0.26839592243247995,0.9177386164665222,0.9005757570266724,0.9090762138366699
f1d84317501a4ba285f0e81384471f6e,3,openai,text-davinci-002,0.4,0.11764705882352941,0.2571428571428572,0.224310152908782,0.9125678539276123,0.9035683870315552,0.908045768737793
f1d84317501a4ba285f0e81384471f6e,4,openai,text-davinci-002,0.35443037974683544,0.12987012987012989,0.25316455696202533,0.17583046964490265,0.9208334684371948,0.8902190327644348,0.9052674174308777
f1e71c7354f74bd19bd9006c888ddb0a,1,openai,text-davinci-002,0.3516483516483517,0.08988764044943819,0.17582417582417584,0.21711969480209828,0.875920295715332,0.8781481385231018,0.8770328164100647
f1e71c7354f74bd19bd9006c888ddb0a,2,openai,text-davinci-002,0.3232323232323232,0.041237113402061855,0.20202020202020202,0.1880627839735646,0.856573760509491,0.8686083555221558,0.8625491261482239
f1e71c7354f74bd19bd9006c888ddb0a,3,openai,text-davinci-002,0.275,0.0,0.15,0.11968085106382978,0.8495030403137207,0.8779257535934448,0.8634805679321289
f39e71a1b09d4cc9a52df7e49cc0437f,1,openai,text-davinci-002,0.33333333333333326,0.0909090909090909,0.22222222222222224,0.21810173344700196,0.8821282386779785,0.8912038803100586,0.8866428732872009
f39e71a1b09d4cc9a52df7e49cc0437f,2,openai,text-davinci-002,0.4854368932038835,0.1782178217821782,0.3495145631067961,0.34179470051213534,0.9035953879356384,0.9022558927536011,0.9029251337051392
f39e71a1b09d4cc9a52df7e49cc0437f,3,openai,text-davinci-002,0.39583333333333337,0.1702127659574468,0.27083333333333337,0.20722914372246698,0.8794784545898438,0.8972123265266418,0.8882569074630737
fa6aef87d0da4352885dd68996ff2c98,1,openai,text-davinci-002,0.31999999999999995,0.02040816326530612,0.15999999999999998,0.12903225806451613,0.8755581378936768,0.8746527433395386,0.8751052021980286
fa6aef87d0da4352885dd68996ff2c98,2,openai,text-davinci-002,0.7254901960784315,0.4999999999999999,0.627450980392157,0.6244639376218324,0.9483093023300171,0.9571629762649536,0.9527155756950378
fa6aef87d0da4352885dd68996ff2c98,3,openai,text-davinci-002,0.3269230769230769,0.058823529411764705,0.17307692307692307,0.19118418096022768,0.8707429766654968,0.8953685760498047,0.8828840851783752
fc0759c80e584fa4b407d74b350f2c6c,1,openai,text-davinci-002,0.5742574257425742,0.2828282828282828,0.2772277227722772,0.333567596015609,0.9040473699569702,0.887923002243042,0.8959126472473145
fc0759c80e584fa4b407d74b350f2c6c,2,openai,text-davinci-002,0.4999999999999999,0.14893617021276598,0.2916666666666667,0.3525748521251296,0.8858855962753296,0.9005523324012756,0.8931587338447571
fd3b3290114f481388e56dd43b873253,1,openai,text-davinci-002,0.3762376237623762,0.1818181818181818,0.31683168316831684,0.16163793103448276,0.8771160840988159,0.8849718570709229,0.8810264468193054
fd3b3290114f481388e56dd43b873253,2,openai,text-davinci-002,0.346938775510204,0.10416666666666667,0.24489795918367346,0.1953045296878188,0.8727490305900574,0.889982283115387,0.8812814354896545
fff3805552f8494a93d9f149be98a250,1,openai,text-davinci-002,0.5161290322580645,0.1978021978021978,0.3440860215053763,0.3563070900391475,0.8925188183784485,0.878511369228363,0.8854597210884094
fff3805552f8494a93d9f149be98a250,2,openai,text-davinci-002,0.3695652173913044,0.08888888888888888,0.2391304347826087,0.21273594012207256,0.8756245970726013,0.865199089050293,0.8703805804252625
fff3805552f8494a93d9f149be98a250,3,openai,text-davinci-002,0.35789473684210527,0.06451612903225805,0.23157894736842105,0.14940239043824702,0.8907427787780762,0.8792647123336792,0.8849665522575378
